species,length,weight,w_l_ratio,species_Encoded,lengthNorm,weightNorm,cluster
Pethia conchonius,10.79,4.55,0.42,4,0.22835051546391744,0.9505703422053232,0
Pethia conchonius,11.82,4.62,0.39,4,0.2814432989690721,0.9771863117870724,0
Pethia conchonius,10.4,4.58,0.44,4,0.20824742268041235,0.9619771863117873,0
Pethia conchonius,8.63,4.57,0.53,4,0.11701030927835054,0.9581749049429661,0
Pethia conchonius,10.84,4.59,0.42,4,0.2309278350515464,0.9657794676806085,0
Pethia conchonius,9.75,4.58,0.47,4,0.1747422680412371,0.9619771863117873,0
Pethia conchonius,8.48,4.56,0.54,4,0.10927835051546392,0.9543726235741444,0
Pethia conchonius,10.93,4.65,0.43,4,0.23556701030927835,0.9885931558935365,0
Pethia conchonius,10.02,4.58,0.46,4,0.18865979381443293,0.9619771863117873,0
Pethia conchonius,8.7,4.56,0.52,4,0.12061855670103089,0.9543726235741444,0
Pethia conchonius,10.83,4.62,0.43,4,0.23041237113402063,0.9771863117870724,0
Pethia conchonius,9.39,4.55,0.48,4,0.15618556701030928,0.9505703422053232,0
Pethia conchonius,8.95,4.6,0.51,4,0.13350515463917517,0.9695817490494297,0
Pethia conchonius,11.94,4.64,0.39,4,0.28762886597938137,0.9847908745247148,0
Pethia conchonius,9.21,4.55,0.49,4,0.1469072164948454,0.9505703422053232,0
Pethia conchonius,10.77,4.59,0.43,4,0.2273195876288659,0.9657794676806085,0
Pethia conchonius,10.51,4.63,0.44,4,0.21391752577319584,0.9809885931558936,0
Pethia conchonius,7.77,4.54,0.58,4,0.07268041237113398,0.946768060836502,0
Pethia conchonius,8.49,4.56,0.54,4,0.10979381443298969,0.9543726235741444,0
Pethia conchonius,8.44,4.56,0.54,4,0.10721649484536078,0.9543726235741444,0
Pethia conchonius,8.94,4.54,0.51,4,0.13298969072164946,0.946768060836502,0
Pethia conchonius,8.49,4.58,0.54,4,0.10979381443298969,0.9619771863117873,0
Pethia conchonius,8.91,4.56,0.51,4,0.13144329896907214,0.9543726235741444,0
Pethia conchonius,8.53,4.57,0.54,4,0.11185567010309272,0.9581749049429661,0
Pethia conchonius,9.63,4.61,0.48,4,0.16855670103092785,0.9733840304182512,0
Pethia conchonius,8.69,4.58,0.53,4,0.12010309278350512,0.9619771863117873,0
Pethia conchonius,7.7,4.48,0.58,4,0.06907216494845358,0.9239543726235745,0
Pethia conchonius,8.62,4.6,0.53,4,0.11649484536082466,0.9695817490494297,0
Pethia conchonius,9.91,4.6,0.46,4,0.18298969072164945,0.9695817490494297,0
Pethia conchonius,11.05,4.58,0.41,4,0.2417525773195876,0.9619771863117873,0
Pethia conchonius,8.09,4.51,0.56,4,0.08917525773195872,0.9353612167300381,0
Pethia conchonius,9.08,4.59,0.5,4,0.1402061855670103,0.9657794676806085,0
Pethia conchonius,8.96,4.58,0.51,4,0.13402061855670105,0.9619771863117873,0
Pethia conchonius,8.38,4.55,0.54,4,0.1041237113402062,0.9505703422053232,0
Pethia conchonius,9.68,4.58,0.47,4,0.17113402061855665,0.9619771863117873,0
Pethia conchonius,9.89,4.56,0.46,4,0.1819587628865979,0.9543726235741444,0
Pethia conchonius,10.33,4.65,0.45,4,0.20463917525773195,0.9885931558935365,0
Pethia conchonius,7.7,4.56,0.59,4,0.06907216494845358,0.9543726235741444,0
Pethia conchonius,10.64,4.56,0.43,4,0.22061855670103098,0.9543726235741444,0
Pethia conchonius,9.64,4.57,0.47,4,0.16907216494845362,0.9581749049429661,0
Pethia conchonius,8.81,4.56,0.52,4,0.12628865979381443,0.9543726235741444,0
Pethia conchonius,12.42,4.63,0.37,4,0.3123711340206185,0.9809885931558936,0
Pethia conchonius,12.32,4.59,0.37,4,0.3072164948453608,0.9657794676806085,0
Pethia conchonius,12.2,4.61,0.38,4,0.3010309278350514,0.9733840304182512,0
Pethia conchonius,8.65,4.55,0.53,4,0.11804123711340203,0.9505703422053232,0
Pethia conchonius,7.85,4.55,0.58,4,0.07680412371134016,0.9505703422053232,0
Pethia conchonius,9.31,4.55,0.49,4,0.1520618556701031,0.9505703422053232,0
Pethia conchonius,9.69,4.58,0.47,4,0.17164948453608242,0.9619771863117873,0
Pethia conchonius,9.08,4.61,0.51,4,0.1402061855670103,0.9733840304182512,0
Pethia conchonius,8.03,4.52,0.56,4,0.0860824742268041,0.9391634980988594,0
Pethia conchonius,11.63,4.59,0.39,4,0.27164948453608245,0.9657794676806085,0
Pethia conchonius,11.54,4.65,0.4,4,0.2670103092783504,0.9885931558935365,0
Pethia conchonius,7.87,4.53,0.58,4,0.07783505154639175,0.9429657794676808,0
Pethia conchonius,10.18,4.59,0.45,4,0.19690721649484527,0.9657794676806085,0
Pethia conchonius,8.56,4.58,0.53,4,0.11340206185567009,0.9619771863117873,0
Pethia conchonius,9.42,4.61,0.49,4,0.1577319587628866,0.9733840304182512,0
Pethia conchonius,8.72,4.56,0.52,4,0.12164948453608249,0.9543726235741444,0
Pethia conchonius,8.54,4.6,0.54,4,0.11237113402061849,0.9695817490494297,0
Pethia conchonius,10.75,4.63,0.43,4,0.22628865979381435,0.9809885931558936,0
Pethia conchonius,9.02,4.57,0.51,4,0.13711340206185563,0.9581749049429661,0
Pethia conchonius,10.65,4.59,0.43,4,0.22113402061855664,0.9657794676806085,0
Pethia conchonius,11.83,4.64,0.39,4,0.2819587628865979,0.9847908745247148,0
Pethia conchonius,9.76,4.57,0.47,4,0.17525773195876287,0.9581749049429661,0
Pethia conchonius,8.14,4.52,0.56,4,0.09175257731958764,0.9391634980988594,0
Pethia conchonius,8.8,4.58,0.52,4,0.12577319587628866,0.9619771863117873,0
Pethia conchonius,11.39,4.62,0.41,4,0.25927835051546394,0.9771863117870724,0
Pethia conchonius,10.17,4.6,0.45,4,0.1963917525773195,0.9695817490494297,0
Pethia conchonius,8.58,4.58,0.53,4,0.11443298969072163,0.9619771863117873,0
Pethia conchonius,9.22,4.6,0.5,4,0.14742268041237117,0.9695817490494297,0
Pethia conchonius,9.58,4.58,0.48,4,0.16597938144329893,0.9619771863117873,0
Pethia conchonius,10.61,4.59,0.43,4,0.21907216494845355,0.9657794676806085,0
Pethia conchonius,7.91,4.56,0.58,4,0.07989690721649484,0.9543726235741444,0
Pethia conchonius,9.68,4.57,0.47,4,0.17113402061855665,0.9581749049429661,0
Pethia conchonius,7.79,4.58,0.59,4,0.07371134020618553,0.9619771863117873,0
Pethia conchonius,9.55,4.55,0.48,4,0.16443298969072168,0.9505703422053232,0
Pethia conchonius,8.28,4.56,0.55,4,0.09896907216494838,0.9543726235741444,0
Pethia conchonius,9.8,4.62,0.47,4,0.17731958762886596,0.9771863117870724,0
Pethia conchonius,10.67,4.59,0.43,4,0.22216494845360818,0.9657794676806085,0
Pethia conchonius,8.35,4.6,0.55,4,0.10257731958762883,0.9695817490494297,0
Pethia conchonius,11.03,4.63,0.42,4,0.24072164948453606,0.9809885931558936,0
Pethia conchonius,8.99,4.58,0.51,4,0.1355670103092783,0.9619771863117873,0
Pethia conchonius,8.05,4.52,0.56,4,0.0871134020618557,0.9391634980988594,0
Pethia conchonius,10.39,4.58,0.44,4,0.20773195876288658,0.9619771863117873,0
Pethia conchonius,12.62,4.6,0.36,4,0.32268041237113393,0.9695817490494297,0
Pethia conchonius,8.91,4.59,0.52,4,0.13144329896907214,0.9657794676806085,0
Pethia conchonius,9.38,4.58,0.49,4,0.1556701030927835,0.9619771863117873,0
Pethia conchonius,7.89,4.58,0.58,4,0.07886597938144324,0.9619771863117873,0
Pethia conchonius,9.49,4.58,0.48,4,0.161340206185567,0.9619771863117873,0
Pethia conchonius,7.8,4.53,0.58,4,0.0742268041237113,0.9429657794676808,0
Pethia conchonius,9.79,4.66,0.48,4,0.1768041237113402,0.9923954372623577,0
Pethia conchonius,9.35,4.56,0.49,4,0.15412371134020614,0.9543726235741444,0
Pethia conchonius,10.52,4.61,0.44,4,0.2144329896907216,0.9733840304182512,0
Pethia conchonius,8.4,4.58,0.55,4,0.10515463917525775,0.9619771863117873,0
Pethia conchonius,11.49,4.58,0.4,4,0.26443298969072165,0.9619771863117873,0
Pethia conchonius,10.35,4.59,0.44,4,0.2056701030927835,0.9657794676806085,0
Pethia conchonius,9.06,4.58,0.51,4,0.13917525773195877,0.9619771863117873,0
Pethia conchonius,9.18,4.55,0.5,4,0.14536082474226802,0.9505703422053232,0
Pethia conchonius,8.54,4.58,0.54,4,0.11237113402061849,0.9619771863117873,0
Pethia conchonius,9.62,4.55,0.47,4,0.16804123711340202,0.9505703422053232,0
Pethia conchonius,9.77,4.57,0.47,4,0.17577319587628865,0.9581749049429661,0
Pethia conchonius,11.51,4.6,0.4,4,0.2654639175257732,0.9695817490494297,0
Pethia conchonius,10.71,4.6,0.43,4,0.22422680412371138,0.9695817490494297,0
Pethia conchonius,11.6,4.62,0.4,4,0.27010309278350514,0.9771863117870724,0
Pethia conchonius,11.19,4.62,0.41,4,0.2489690721649484,0.9771863117870724,0
Pethia conchonius,10.1,4.57,0.45,4,0.1927835051546391,0.9581749049429661,0
Pethia conchonius,7.77,4.55,0.59,4,0.07268041237113398,0.9505703422053232,0
Pethia conchonius,9.73,4.61,0.47,4,0.17371134020618556,0.9733840304182512,0
Pethia conchonius,8.9,4.58,0.51,4,0.13092783505154637,0.9619771863117873,0
Pethia conchonius,8.88,4.59,0.52,4,0.12989690721649488,0.9657794676806085,0
Pethia conchonius,12.79,4.6,0.36,4,0.33144329896907204,0.9695817490494297,0
Pethia conchonius,11.35,4.68,0.41,4,0.25721649484536074,1.0,0
Pethia conchonius,7.66,4.56,0.59,4,0.0670103092783505,0.9543726235741444,0
Pethia conchonius,11.67,4.64,0.4,4,0.27371134020618554,0.9847908745247148,0
Pethia conchonius,9.28,4.57,0.49,4,0.15051546391752574,0.9581749049429661,0
Pethia conchonius,8.09,4.58,0.57,4,0.08917525773195872,0.9619771863117873,0
Pethia conchonius,8.45,4.6,0.54,4,0.10773195876288655,0.9695817490494297,0
Pethia conchonius,7.93,4.56,0.58,4,0.08092783505154638,0.9543726235741444,0
Pethia conchonius,9.51,4.57,0.48,4,0.16237113402061853,0.9581749049429661,0
Pethia conchonius,8.16,4.56,0.56,4,0.09278350515463918,0.9543726235741444,0
Pethia conchonius,10.52,4.62,0.44,4,0.2144329896907216,0.9771863117870724,0
Pethia conchonius,10.38,4.6,0.44,4,0.2072164948453608,0.9695817490494297,0
Pethia conchonius,7.74,4.53,0.58,4,0.07113402061855667,0.9429657794676808,0
Pethia conchonius,10.25,4.6,0.45,4,0.20051546391752578,0.9695817490494297,0
Polynemus paradiseus,10.38,4.0,0.39,5,0.2072164948453608,0.7414448669201522,0
Polynemus paradiseus,13.53,4.1,0.3,5,0.36958762886597935,0.779467680608365,0
Polynemus paradiseus,14.43,4.15,0.29,5,0.4159793814432989,0.7984790874524718,0
Polynemus paradiseus,13.44,4.09,0.3,5,0.3649484536082474,0.7756653992395438,0
Polynemus paradiseus,14.51,4.01,0.28,5,0.42010309278350505,0.7452471482889734,0
Polynemus paradiseus,13.86,3.95,0.28,5,0.3865979381443298,0.7224334600760459,0
Polynemus paradiseus,11.78,4.0,0.34,5,0.279381443298969,0.7414448669201522,0
Polynemus paradiseus,11.21,3.99,0.36,5,0.25000000000000006,0.737642585551331,0
Polynemus paradiseus,15.8,4.06,0.26,5,0.4865979381443299,0.7642585551330797,0
Polynemus paradiseus,12.63,4.09,0.32,5,0.3231958762886598,0.7756653992395438,0
Polynemus paradiseus,11.5,3.86,0.34,5,0.2649484536082474,0.6882129277566541,0
Polynemus paradiseus,15.77,3.99,0.25,5,0.48505154639175246,0.737642585551331,0
Polynemus paradiseus,12.55,3.98,0.32,5,0.31907216494845364,0.7338403041825096,0
Polynemus paradiseus,10.11,3.93,0.39,5,0.19329896907216487,0.7148288973384033,0
Polynemus paradiseus,13.1,4.06,0.31,5,0.34742268041237107,0.7642585551330797,0
Polynemus paradiseus,12.64,3.86,0.31,5,0.3237113402061856,0.6882129277566541,0
Polynemus paradiseus,12.2,4.0,0.33,5,0.3010309278350514,0.7414448669201522,0
Polynemus paradiseus,10.84,3.97,0.37,5,0.2309278350515464,0.7300380228136883,0
Polynemus paradiseus,10.67,3.83,0.36,5,0.22216494845360818,0.6768060836501902,0
Polynemus paradiseus,11.4,4.02,0.35,5,0.2597938144329897,0.7490494296577946,0
Polynemus paradiseus,10.05,3.88,0.39,5,0.19020618556701036,0.6958174904942968,0
Polynemus paradiseus,10.81,4.29,0.4,5,0.2293814432989691,0.8517110266159696,0
Polynemus paradiseus,15.56,4.02,0.26,5,0.4742268041237114,0.7490494296577946,0
Polynemus paradiseus,13.81,4.16,0.3,5,0.38402061855670105,0.802281368821293,0
Polynemus paradiseus,15.27,4.09,0.27,5,0.4592783505154639,0.7756653992395438,0
Polynemus paradiseus,15.6,4.11,0.26,5,0.47628865979381435,0.7832699619771865,0
Polynemus paradiseus,11.02,3.85,0.35,5,0.2402061855670103,0.6844106463878329,0
Polynemus paradiseus,14.18,3.84,0.27,5,0.4030927835051546,0.6806083650190115,0
Polynemus paradiseus,15.91,3.71,0.23,5,0.4922680412371134,0.6311787072243348,0
Polynemus paradiseus,13.01,4.12,0.32,5,0.3427835051546391,0.7870722433460077,0
Polynemus paradiseus,14.1,4.0,0.28,5,0.3989690721649484,0.7414448669201522,0
Polynemus paradiseus,13.28,4.09,0.31,5,0.35670103092783495,0.7756653992395438,0
Polynemus paradiseus,13.59,4.04,0.3,5,0.372680412371134,0.7566539923954373,0
Polynemus paradiseus,13.63,4.06,0.3,5,0.37474226804123717,0.7642585551330797,0
Polynemus paradiseus,15.5,3.94,0.25,5,0.47113402061855664,0.7186311787072245,0
Polynemus paradiseus,10.62,4.09,0.39,5,0.21958762886597932,0.7756653992395438,0
Polynemus paradiseus,11.51,4.16,0.36,5,0.2654639175257732,0.802281368821293,0
Polynemus paradiseus,11.36,4.0,0.35,5,0.2577319587628865,0.7414448669201522,0
Polynemus paradiseus,11.15,3.95,0.35,5,0.24690721649484532,0.7224334600760459,0
Polynemus paradiseus,12.52,3.78,0.3,5,0.3175257731958762,0.6577946768060837,0
Polynemus paradiseus,12.37,3.95,0.32,5,0.30979381443298964,0.7224334600760459,0
Polynemus paradiseus,16.33,4.0,0.25,5,0.5139175257731958,0.7414448669201522,0
Polynemus paradiseus,12.47,3.96,0.32,5,0.31494845360824747,0.7262357414448671,0
Polynemus paradiseus,12.77,4.14,0.32,5,0.3304123711340206,0.7946768060836501,0
Polynemus paradiseus,11.6,3.81,0.33,5,0.27010309278350514,0.6692015209125476,0
Polynemus paradiseus,13.62,4.14,0.3,5,0.3742268041237113,0.7946768060836501,0
Polynemus paradiseus,14.66,3.92,0.27,5,0.42783505154639173,0.7110266159695818,0
Polynemus paradiseus,12.59,3.84,0.3,5,0.3211340206185566,0.6806083650190115,0
Polynemus paradiseus,14.28,3.95,0.28,5,0.4082474226804123,0.7224334600760459,0
Polynemus paradiseus,12.82,4.13,0.32,5,0.33298969072164947,0.7908745247148289,0
Polynemus paradiseus,15.35,3.94,0.26,5,0.46340206185567007,0.7186311787072245,0
Polynemus paradiseus,13.55,3.8,0.28,5,0.3706185567010309,0.6653992395437264,0
Polynemus paradiseus,11.99,3.78,0.32,5,0.29020618556701033,0.6577946768060837,0
Polynemus paradiseus,13.16,3.86,0.29,5,0.3505154639175257,0.6882129277566541,0
Polynemus paradiseus,14.66,4.17,0.28,5,0.42783505154639173,0.8060836501901142,0
Polynemus paradiseus,11.69,4.1,0.35,5,0.2747422680412371,0.779467680608365,0
Polynemus paradiseus,13.72,3.98,0.29,5,0.3793814432989691,0.7338403041825096,0
Polynemus paradiseus,14.31,4.04,0.28,5,0.4097938144329896,0.7566539923954373,0
Polynemus paradiseus,12.17,4.02,0.33,5,0.2994845360824742,0.7490494296577946,0
Polynemus paradiseus,10.68,3.94,0.37,5,0.22268041237113395,0.7186311787072245,0
Polynemus paradiseus,10.92,3.75,0.34,5,0.23505154639175257,0.6463878326996199,0
Polynemus paradiseus,15.99,4.12,0.26,5,0.49639175257731954,0.7870722433460077,0
Polynemus paradiseus,14.41,4.05,0.28,5,0.41494845360824734,0.7604562737642585,0
Polynemus paradiseus,12.26,3.81,0.31,5,0.30412371134020616,0.6692015209125476,0
Polynemus paradiseus,14.65,4.07,0.28,5,0.42731958762886596,0.7680608365019014,0
Polynemus paradiseus,13.23,4.05,0.31,5,0.3541237113402062,0.7604562737642585,0
Polynemus paradiseus,13.38,3.97,0.3,5,0.3618556701030928,0.7300380228136883,0
Polynemus paradiseus,10.9,3.96,0.36,5,0.23402061855670103,0.7262357414448671,0
Polynemus paradiseus,13.54,3.87,0.29,5,0.3701030927835051,0.6920152091254755,0
Polynemus paradiseus,12.63,3.9,0.31,5,0.3231958762886598,0.7034220532319392,0
Polynemus paradiseus,14.07,3.92,0.28,5,0.3974226804123711,0.7110266159695818,0
Polynemus paradiseus,13.72,3.97,0.29,5,0.3793814432989691,0.7300380228136883,0
Polynemus paradiseus,11.98,3.93,0.33,5,0.28969072164948456,0.7148288973384033,0
Polynemus paradiseus,13.05,3.94,0.3,5,0.3448453608247423,0.7186311787072245,0
Polynemus paradiseus,14.12,4.14,0.29,5,0.39999999999999997,0.7946768060836501,0
Polynemus paradiseus,11.41,3.99,0.35,5,0.2603092783505155,0.737642585551331,0
Polynemus paradiseus,15.85,3.89,0.25,5,0.48917525773195875,0.699619771863118,0
Polynemus paradiseus,11.9,3.86,0.32,5,0.2855670103092784,0.6882129277566541,0
Polynemus paradiseus,15.56,3.8,0.24,5,0.4742268041237114,0.6653992395437264,0
Polynemus paradiseus,16.3,4.09,0.25,5,0.5123711340206185,0.7756653992395438,0
Polynemus paradiseus,15.56,3.89,0.25,5,0.4742268041237114,0.699619771863118,0
Polynemus paradiseus,12.63,4.13,0.33,5,0.3231958762886598,0.7908745247148289,0
Polynemus paradiseus,13.49,4.01,0.3,5,0.36752577319587626,0.7452471482889734,0
Polynemus paradiseus,10.37,4.0,0.39,5,0.20670103092783493,0.7414448669201522,0
Polynemus paradiseus,13.17,4.02,0.31,5,0.35103092783505147,0.7490494296577946,0
Polynemus paradiseus,12.75,3.88,0.3,5,0.32938144329896907,0.6958174904942968,0
Polynemus paradiseus,12.75,4.1,0.32,5,0.32938144329896907,0.779467680608365,0
Polynemus paradiseus,15.86,3.87,0.24,5,0.4896907216494845,0.6920152091254755,0
Polynemus paradiseus,13.63,3.96,0.29,5,0.37474226804123717,0.7262357414448671,0
Polynemus paradiseus,11.42,4.02,0.35,5,0.26082474226804125,0.7490494296577946,0
Polynemus paradiseus,14.72,3.92,0.27,5,0.43092783505154636,0.7110266159695818,0
Polynemus paradiseus,14.81,4.18,0.28,5,0.4355670103092783,0.8098859315589354,0
Polynemus paradiseus,9.78,3.93,0.4,5,0.17628865979381442,0.7148288973384033,0
Polynemus paradiseus,13.1,3.89,0.3,5,0.34742268041237107,0.699619771863118,0
Polynemus paradiseus,15.81,4.26,0.27,5,0.48711340206185566,0.8403041825095058,0
Polynemus paradiseus,11.45,4.24,0.37,5,0.26237113402061846,0.8326996197718634,0
Polynemus paradiseus,9.47,4.02,0.42,5,0.16030927835051545,0.7490494296577946,0
Polynemus paradiseus,13.1,4.02,0.31,5,0.34742268041237107,0.7490494296577946,0
Polynemus paradiseus,12.36,3.94,0.32,5,0.3092783505154639,0.7186311787072245,0
Polynemus paradiseus,13.55,3.86,0.29,5,0.3706185567010309,0.6882129277566541,0
Polynemus paradiseus,14.87,4.14,0.28,5,0.43865979381443293,0.7946768060836501,0
Polynemus paradiseus,12.05,3.93,0.33,5,0.29329896907216496,0.7148288973384033,0
Polynemus paradiseus,14.75,4.0,0.27,5,0.4324742268041237,0.7414448669201522,0
Polynemus paradiseus,12.56,4.07,0.32,5,0.3195876288659794,0.7680608365019014,0
Polynemus paradiseus,11.27,3.86,0.34,5,0.2530927835051546,0.6882129277566541,0
Polynemus paradiseus,14.93,3.9,0.26,5,0.44175257731958756,0.7034220532319392,0
Polynemus paradiseus,14.92,4.02,0.27,5,0.4412371134020618,0.7490494296577946,0
Polynemus paradiseus,12.21,3.87,0.32,5,0.3015463917525773,0.6920152091254755,0
Polynemus paradiseus,12.42,4.15,0.33,5,0.3123711340206185,0.7984790874524718,0
Polynemus paradiseus,12.34,3.98,0.32,5,0.30824742268041233,0.7338403041825096,0
Polynemus paradiseus,10.09,4.16,0.41,5,0.19226804123711333,0.802281368821293,0
Polynemus paradiseus,11.42,3.73,0.33,5,0.26082474226804125,0.6387832699619772,0
Polynemus paradiseus,13.25,4.01,0.3,5,0.35515463917525775,0.7452471482889734,0
Polynemus paradiseus,15.13,4.17,0.28,5,0.4520618556701031,0.8060836501901142,0
Polynemus paradiseus,13.45,3.81,0.28,5,0.3654639175257732,0.6692015209125476,0
Polynemus paradiseus,16.72,4.0,0.24,5,0.5340206185567009,0.7414448669201522,0
Polynemus paradiseus,13.59,3.96,0.29,5,0.372680412371134,0.7262357414448671,0
Polynemus paradiseus,13.89,3.97,0.29,5,0.3881443298969072,0.7300380228136883,0
Polynemus paradiseus,12.0,3.99,0.33,5,0.2907216494845361,0.737642585551331,0
Polynemus paradiseus,10.39,4.04,0.39,5,0.20773195876288658,0.7566539923954373,0
Polynemus paradiseus,10.28,3.96,0.39,5,0.20206185567010299,0.7262357414448671,0
Polynemus paradiseus,12.42,3.93,0.32,5,0.3123711340206185,0.7148288973384033,0
Polynemus paradiseus,11.53,4.12,0.36,5,0.26649484536082463,0.7870722433460077,0
Polynemus paradiseus,11.26,3.76,0.33,5,0.2525773195876288,0.6501901140684411,0
Polynemus paradiseus,12.94,3.88,0.3,5,0.3391752577319587,0.6958174904942968,0
Polynemus paradiseus,11.92,4.08,0.34,5,0.2865979381443298,0.7718631178707226,0
Polynemus paradiseus,14.24,3.87,0.27,5,0.4061855670103092,0.6920152091254755,0
Polynemus paradiseus,13.62,4.03,0.3,5,0.3742268041237113,0.7528517110266161,0
Polynemus paradiseus,12.06,3.84,0.32,5,0.29381443298969073,0.6806083650190115,0
Polynemus paradiseus,12.08,3.96,0.33,5,0.2948453608247423,0.7262357414448671,0
Polynemus paradiseus,16.22,3.97,0.24,5,0.5082474226804123,0.7300380228136883,0
Polynemus paradiseus,10.9,4.2,0.39,5,0.23402061855670103,0.817490494296578,0
Polynemus paradiseus,15.74,4.13,0.26,5,0.48350515463917526,0.7908745247148289,0
Polynemus paradiseus,15.71,3.73,0.24,5,0.48195876288659795,0.6387832699619772,0
Polynemus paradiseus,12.79,3.75,0.29,5,0.33144329896907204,0.6463878326996199,0
Polynemus paradiseus,11.01,4.06,0.37,5,0.23969072164948452,0.7642585551330797,0
Polynemus paradiseus,11.66,3.79,0.33,5,0.27319587628865977,0.6615969581749052,0
Polynemus paradiseus,10.42,3.95,0.38,5,0.2092783505154639,0.7224334600760459,0
Polynemus paradiseus,12.04,4.06,0.34,5,0.2927835051546391,0.7642585551330797,0
Polynemus paradiseus,15.16,3.86,0.25,5,0.4536082474226804,0.6882129277566541,0
Polynemus paradiseus,12.35,3.83,0.31,5,0.3087628865979381,0.6768060836501902,0
